date,open,high,low,close,volume
2025-05-26,461.25,465.76,456.71,457.94,37355
2025-05-27,453.79,467.23,447.37,461.11,16826
2025-05-28,463.59,464.94,460.75,461.95,30147
2025-05-29,462.66,471.51,456.02,466.89,18631
2025-05-30,463.34,472.23,458.31,468.25,16988
2025-06-02,465.68,476.3,464.73,471.5,3113
2025-06-03,471.85,472.68,465.61,470.3,11590
2025-06-04,469.03,471.17,462.89,466.41,38843
2025-06-05,470.76,476.55,464.89,468.27,10867
2025-06-06,466.05,476.65,460.63,470.16,25508
2025-06-09,470.85,483.75,466.12,477.39,28470
2025-06-10,474.79,483.9,472.95,482.97,22436
2025-06-11,481.78,489.81,475.29,487.67,23745
2025-06-12,489.51,494.43,475.15,481.13,48766
2025-06-13,480.09,482.57,470.57,477.6,21471
2025-06-16,475.52,476.61,466.61,470.47,34260
2025-06-17,473.13,482.51,471.4,476.15,10970
2025-06-18,480.75,487.32,477.59,478.19,33912
2025-06-19,482.4,487.31,478.44,485.43,34170
2025-06-20,489.73,490.8,486.29,486.96,11215
2025-06-23,482.67,488.48,480.39,480.39,43613
2025-06-24,481.91,493.62,478.18,491.97,28380
2025-06-25,495.82,499.56,490.6,495.6,27902
2025-06-26,490.89,495.41,485.1,490.84,40956
2025-06-27,494.49,506.51,493.62,503.81,33222
2025-06-30,499.98,500.47,489.26,494.46,31885
2025-07-01,489.9,497.08,484.28,495.49,39600
2025-07-02,499.73,504.37,498.88,500.68,15870
2025-07-03,499.84,507.7,496.55,501.82,48835
2025-07-04,505.56,516.02,501.57,513.91,41163
2025-07-07,511.11,512.5,505.8,507.64,5925
2025-07-08,508.28,510.83,496.7,502.73,35472
2025-07-09,505.72,512.71,497.71,499.64,12200
2025-07-10,501.06,512.51,494.47,510.8,22965
2025-07-11,511.26,528.0,506.76,521.43,21164
2025-07-14,522.89,525.58,515.9,521.75,27610
2025-07-15,523.03,530.89,518.87,523.67,46066
2025-07-16,523.58,529.58,517.76,519.6,38568
2025-07-17,524.09,528.8,513.29,519.79,46956
2025-07-18,518.15,525.58,511.06,512.24,16717
2025-07-21,517.23,535.28,510.43,528.29,13961
2025-07-22,527.87,542.32,523.36,534.66,5169
2025-07-23,534.15,552.31,526.23,545.98,48879
2025-07-24,547.63,552.15,544.0,550.61,37080
2025-07-25,548.99,551.57,539.39,545.85,6062
2025-07-28,547.51,556.77,544.24,551.57,6206
2025-07-29,556.38,564.57,551.14,559.06,31280
2025-07-30,556.93,563.35,552.37,557.25,35313
2025-07-31,559.72,574.83,557.16,572.56,14912
2025-08-01,572.34,574.83,563.3,565.31,41835
2025-08-04,570.81,574.56,565.24,566.26,48791
2025-08-05,564.06,572.88,557.31,569.5,40433
2025-08-06,568.37,571.54,566.62,570.05,22072
2025-08-07,566.14,576.06,564.07,575.75,29096
2025-08-08,571.55,579.1,569.0,569.24,43789
2025-08-11,573.46,574.01,565.07,565.13,6690
2025-08-12,569.73,576.27,561.07,563.97,6293
2025-08-13,559.35,565.38,553.1,555.77,33141
2025-08-14,554.73,555.09,550.65,552.19,28360
2025-08-15,549.93,551.78,548.44,551.21,19311
2025-08-18,548.68,553.74,541.38,543.02,32367
2025-08-19,544.25,547.34,537.13,541.85,14704
2025-08-20,537.67,555.26,537.29,548.38,20992
2025-08-21,546.48,548.83,544.71,547.76,46901
2025-08-22,547.24,549.11,538.77,542.99,13670
2025-08-25,539.35,541.32,529.39,532.66,18479
2025-08-26,534.7,542.94,530.31,535.02,7607
2025-08-27,532.26,543.51,530.03,537.33,43456
2025-08-28,541.42,545.61,538.93,543.17,49960
2025-08-29,543.11,543.63,536.75,541.11,33861
2025-09-01,539.28,546.46,523.04,529.3,14298
2025-09-02,533.72,538.8,524.78,528.95,41253
2025-09-03,534.13,534.93,524.89,527.89,16176
2025-09-04,522.68,538.01,518.62,531.99,14914
2025-09-05,529.05,537.88,522.62,532.34,45567
2025-09-08,533.95,540.83,531.87,533.51,11639
2025-09-09,536.26,538.27,524.32,526.64,41782
2025-09-10,531.66,533.36,519.17,525.87,38917
2025-09-11,529.22,535.78,519.27,522.82,18649
2025-09-12,525.8,528.02,511.1,516.84,12831
2025-09-15,514.09,515.59,511.58,514.69,9945
2025-09-16,515.3,518.47,508.62,518.11,9207
2025-09-17,519.73,522.45,512.67,512.91,13240
2025-09-18,508.22,509.79,496.09,502.49,26074
2025-09-19,504.5,507.62,500.27,503.16,37658
2025-09-22,500.13,514.77,494.76,507.98,39978
2025-09-23,504.26,509.74,503.16,506.23,17451
2025-09-24,503.05,509.19,500.26,502.87,10967
2025-09-25,507.46,512.39,500.14,502.87,38776
2025-09-26,502.49,511.57,499.48,508.57,44882
2025-09-29,509.53,513.69,499.61,506.19,19520
2025-09-30,510.08,520.7,504.69,516.65,15170
2025-10-01,512.61,520.2,506.31,507.08,13334
2025-10-02,508.92,517.36,501.32,515.03,23369
2025-10-03,512.87,518.32,508.13,512.56,21866
2025-10-06,511.21,516.72,499.03,504.49,38813
2025-10-07,502.56,516.2,495.54,513.05,39733
2025-10-08,516.98,530.76,513.45,524.93,19396
2025-10-09,523.29,527.7,520.3,520.8,21539
2025-10-10,521.43,538.53,519.36,532.68,25886
2025-10-13,533.2,551.53,528.01,543.63,17547
2025-10-14,542.26,544.65,541.31,542.32,25095
2025-10-15,544.61,545.57,534.99,540.09,22787
2025-10-16,537.75,545.52,525.65,532.66,39469
2025-10-17,536.82,545.1,532.98,537.92,37375
2025-10-20,536.1,553.93,528.38,547.39,8299
2025-10-21,548.86,565.44,547.45,561.29,37578
2025-10-22,557.47,557.92,547.95,554.48,13519
2025-10-23,558.26,568.4,555.5,563.69,39548
2025-10-24,564.5,581.25,560.71,573.2,6731
2025-10-27,568.1,571.89,558.68,559.63,31247
2025-10-28,556.66,571.03,551.89,564.92,33222
2025-10-29,559.65,570.61,558.21,569.21,11009
2025-10-30,564.94,576.1,560.06,575.16,23871
2025-10-31,577.11,593.99,577.04,587.72,44333
2025-11-03,582.91,591.51,576.45,584.49,20111
2025-11-04,582.14,595.29,580.33,590.14,43834
2025-11-05,592.98,595.4,588.85,593.96,42911
