date,open,high,low,close,volume
2025-03-25,662.29,667.27,652.15,655.7,18891
2025-03-26,652.88,655.58,648.44,654.65,14471
2025-03-27,651.51,657.12,634.93,641.63,26143
2025-03-28,647.65,650.31,636.52,638.4,11121
2025-03-31,635.47,641.15,627.02,640.22,28002
2025-04-01,645.61,656.27,645.55,650.06,46022
2025-04-02,651.59,660.15,642.76,658.66,11056
2025-04-03,658.17,672.22,657.8,668.98,4269
2025-04-04,664.2,664.86,657.47,662.6,43548
2025-04-07,666.12,685.67,660.48,680.16,41562
2025-04-08,676.05,698.71,670.7,689.27,4797
2025-04-09,696.04,714.67,686.22,705.54,6597
2025-04-10,698.72,700.52,696.65,698.77,35783
2025-04-11,698.19,719.8,690.62,712.15,13592
2025-04-14,708.08,714.66,696.23,701.52,23439
2025-04-15,705.37,724.12,695.46,715.67,6852
2025-04-16,709.16,709.45,693.32,700.09,36955
2025-04-17,695.2,716.2,691.27,710.93,16473
2025-04-18,716.14,735.03,716.09,727.82,8966
2025-04-21,731.0,741.57,719.0,726.78,5224
2025-04-22,722.27,740.73,716.09,733.94,16132
2025-04-23,737.63,757.85,732.99,752.06,15031
2025-04-24,757.47,778.3,752.01,769.36,17201
2025-04-25,767.16,775.87,759.95,760.63,25109
2025-04-28,764.4,772.89,753.56,756.19,41194
2025-04-29,759.48,760.73,753.62,758.29,22134
2025-04-30,757.69,782.5,752.1,773.72,4701
2025-05-01,772.29,773.47,766.34,768.42,37694
2025-05-02,773.24,790.08,769.96,780.1,24856
2025-05-05,784.49,802.28,779.22,791.41,30652
2025-05-06,787.61,789.39,773.87,778.95,5378
2025-05-07,775.44,789.94,774.11,787.49,48055
2025-05-08,781.95,792.86,771.37,792.67,32459
2025-05-09,790.39,794.5,787.3,794.48,27452
2025-05-12,799.7,811.32,798.7,803.99,16297
2025-05-13,809.02,813.11,786.76,798.12,9800
2025-05-14,790.75,804.96,780.2,804.1,34298
2025-05-15,798.76,806.89,787.78,790.37,12154
2025-05-16,791.83,812.22,785.87,800.29,32965
2025-05-19,792.36,811.77,781.86,800.62,37108
2025-05-20,805.98,816.1,789.58,796.18,13969
2025-05-21,801.74,811.37,799.13,801.73,24931
2025-05-22,809.41,825.03,808.75,823.71,3238
2025-05-23,828.39,830.71,822.6,825.82,48409
2025-05-26,819.03,827.28,813.61,820.93,38073
2025-05-27,818.5,822.66,803.52,814.12,33641
2025-05-28,814.18,825.62,808.71,818.6,3553
2025-05-29,826.38,838.7,826.06,828.8,48675
2025-05-30,836.4,841.45,828.83,840.43,27448
2025-06-02,836.11,838.21,825.18,834.58,21953
2025-06-03,832.31,838.91,818.78,824.02,46866
2025-06-04,826.46,834.96,817.53,818.89,27110
2025-06-05,820.05,829.94,818.44,821.42,48503
2025-06-06,829.07,834.64,805.06,815.06,34880
2025-06-09,817.45,831.29,808.68,830.96,8748
2025-06-10,824.13,847.79,817.37,840.46,25562
2025-06-11,833.3,852.38,822.1,842.66,30225
2025-06-12,839.14,844.75,817.62,826.97,43609
2025-06-13,833.6,844.08,833.41,838.37,28535
2025-06-16,839.51,849.57,820.0,829.22,33254
2025-06-17,831.39,838.22,827.23,833.2,4854
2025-06-18,837.4,856.48,825.24,845.08,24179
2025-06-19,847.02,868.21,837.41,861.03,27729
2025-06-20,861.13,873.27,848.91,867.58,46878
2025-06-23,874.1,881.88,870.31,871.18,9677
2025-06-24,872.81,888.61,871.04,877.19,7337
2025-06-25,868.52,876.93,857.2,874.53,21226
2025-06-26,881.84,884.32,871.78,875.16,5631
2025-06-27,878.71,880.69,866.64,867.81,18839
2025-06-30,874.28,875.02,857.56,868.02,45410
2025-07-01,869.23,895.13,864.35,883.1,11098
2025-07-02,886.8,909.08,877.96,896.6,16665
2025-07-03,898.02,922.62,885.48,914.75,38555
2025-07-04,923.22,936.44,909.99,920.03,10413
2025-07-07,911.42,920.91,897.54,906.36,5534
2025-07-08,913.87,926.54,898.46,902.88,8667
2025-07-09,900.3,921.3,890.44,919.39,40434
2025-07-10,927.69,933.94,919.24,933.72,20133
2025-07-11,925.22,948.92,920.77,943.12,7630
2025-07-14,937.53,957.65,932.51,952.14,47155
2025-07-15,951.52,963.31,933.74,941.82,14279
2025-07-16,945.77,970.0,932.36,967.57,26631
2025-07-17,964.61,968.81,960.79,966.67,32918
2025-07-18,959.51,964.24,943.13,950.57,24568
2025-07-21,953.85,963.43,944.38,950.77,41666
2025-07-22,953.81,962.23,939.83,951.17,21886
2025-07-23,947.11,956.11,925.04,937.17,11918
2025-07-24,932.67,948.26,931.86,934.53,25092
2025-07-25,928.02,950.35,914.17,939.83,23953
2025-07-28,948.17,963.41,943.24,956.5,32533
2025-07-29,947.58,953.95,934.0,947.47,36653
2025-07-30,949.72,978.98,936.86,966.13,48429
2025-07-31,966.11,966.59,952.75,959.75,45136
2025-08-01,962.81,982.74,949.57,977.1,32666
2025-08-04,981.88,998.8,974.7,991.41,46080
2025-08-05,986.03,997.68,981.67,990.34,29982
2025-08-06,986.47,999.39,963.18,975.55,46319
2025-08-07,970.46,1001.85,968.16,990.14,17794
2025-08-08,993.42,1010.5,989.52,997.02,45048
2025-08-11,994.51,1001.43,993.61,999.86,23836
2025-08-12,999.74,1011.69,997.99,1000.56,32980
2025-08-13,1003.16,1025.07,1002.68,1014.46,10777
2025-08-14,1015.21,1042.06,1005.64,1028.65,30931
2025-08-15,1025.06,1035.4,1019.69,1029.0,29521
2025-08-18,1031.99,1037.23,1006.02,1020.57,32515
2025-08-19,1015.85,1026.29,1015.08,1020.02,26323
2025-08-20,1026.35,1028.86,1005.48,1007.0,16880
2025-08-21,1015.27,1027.64,1000.0,1012.27,38664
2025-08-22,1015.04,1022.56,991.88,1006.27,44212
2025-08-25,1008.83,1027.01,1000.78,1014.94,29696
2025-08-26,1012.41,1020.64,1005.03,1005.48,44448
2025-08-27,1013.24,1037.59,1003.74,1022.73,26562
2025-08-28,1027.33,1034.32,999.12,1010.62,7364
2025-08-29,1009.39,1022.59,999.6,1018.77,20973
2025-09-01,1012.05,1025.38,999.81,1002.37,31975
2025-09-02,993.67,1002.08,980.04,997.7,23448
2025-09-03,989.19,1010.18,977.2,1000.19,19988
2025-09-04,1009.59,1014.31,992.31,1004.4,31495
2025-09-05,1012.75,1012.84,1005.89,1010.44,41859
2025-09-08,1005.0,1025.24,997.57,1014.0,12924
2025-09-09,1008.42,1009.81,984.47,988.99,9014
2025-09-10,994.49,1001.94,974.46,988.46,37761
2025-09-11,983.98,1003.46,970.54,993.13,13476
2025-09-12,991.85,997.72,967.15,975.43,15630
2025-09-15,971.42,983.76,954.36,958.44,3136
2025-09-16,953.42,957.37,947.43,948.29,10736
2025-09-17,955.26,958.35,952.67,952.8,22643
2025-09-18,958.43,984.28,955.7,976.38,36591
2025-09-19,978.26,987.83,966.4,985.42,6561
2025-09-22,989.65,1014.86,977.08,1004.8,25794
2025-09-23,1004.63,1027.96,999.51,1022.77,29237
2025-09-24,1029.85,1036.36,1010.47,1025.6,47759
2025-09-25,1018.79,1025.01,989.08,1003.2,33126
2025-09-26,1008.7,1017.96,987.65,1000.83,4334
2025-09-29,996.66,1007.92,981.73,1002.16,9127
2025-09-30,1004.23,1013.98,993.94,1013.18,21669
2025-10-01,1008.21,1013.97,993.04,1006.01,8006
2025-10-02,1001.09,1013.56,986.36,986.69,30137
2025-10-03,986.88,1002.72,981.28,993.86,37600
2025-10-06,990.49,994.59,980.84,992.39,46845
2025-10-07,984.14,995.14,972.26,985.48,19750
2025-10-08,991.03,997.9,978.5,995.45,46388
2025-10-09,986.61,992.57,982.73,982.78,10199
2025-10-10,987.63,1005.42,979.1,1000.52,43760
2025-10-13,1002.53,1019.18,996.05,1010.83,24094
2025-10-14,1015.24,1020.58,997.41,1010.27,36002
2025-10-15,1007.64,1021.6,999.87,1019.69,40391
2025-10-16,1028.1,1043.31,1012.73,1030.09,35021
2025-10-17,1032.26,1033.3,1027.88,1030.0,3390
2025-10-20,1031.32,1040.02,1019.29,1024.34,49719
2025-10-21,1023.81,1031.71,996.64,1007.46,8572
2025-10-22,998.76,1009.01,973.61,988.3,20222
2025-10-23,992.37,1006.0,988.47,1000.14,40886
2025-10-24,1004.66,1016.64,1004.33,1012.68,28454
2025-10-27,1021.6,1033.55,998.87,1013.4,18075
2025-10-28,1009.95,1016.18,997.31,1012.1,41415
2025-10-29,1021.89,1047.03,1006.58,1034.81,40142
2025-10-30,1027.66,1045.87,1021.64,1036.0,23648
2025-10-31,1032.15,1055.17,1030.82,1042.51,22907
2025-11-03,1047.85,1067.93,1043.79,1067.48,36436
2025-11-04,1065.62,1068.45,1047.54,1057.1,41015
2025-11-05,1061.93,1070.98,1038.77,1046.81,20551
