date,open,high,low,close,volume
2025-06-27,549.11,557.45,548.95,555.05,30367
2025-06-30,558.13,566.51,552.66,561.59,15790
2025-07-01,557.6,560.85,555.24,558.88,8241
2025-07-02,561.13,569.33,550.46,556.05,38216
2025-07-03,557.14,561.74,553.64,556.64,30695
2025-07-04,552.72,556.88,543.14,546.17,47454
2025-07-07,545.19,548.14,541.4,544.27,3554
2025-07-08,539.47,544.59,531.84,540.96,25722
2025-07-09,538.21,545.04,527.14,531.35,38443
2025-07-10,526.78,533.36,518.64,520.48,23052
2025-07-11,516.31,528.53,510.94,520.99,16950
2025-07-14,517.82,522.84,516.35,519.28,43456
2025-07-15,523.1,530.29,520.44,520.65,48849
2025-07-16,518.36,524.03,517.04,522.84,44162
2025-07-17,527.7,536.85,521.73,529.35,33951
2025-07-18,531.18,543.49,530.4,536.65,22054
2025-07-21,539.05,546.09,528.82,534.08,26703
2025-07-22,534.74,538.62,530.61,536.31,32036
2025-07-23,533.54,548.11,525.76,541.86,10604
2025-07-24,542.92,548.83,537.81,539.12,23931
2025-07-25,537.61,544.74,522.83,528.9,48615
2025-07-28,532.47,540.18,526.89,529.37,23557
2025-07-29,533.63,535.76,526.26,530.58,35507
2025-07-30,535.09,541.84,528.2,540.39,26414
2025-07-31,537.85,538.77,533.46,537.08,33846
2025-08-01,538.23,552.23,533.89,547.15,21677
2025-08-04,551.34,555.89,547.11,553.45,10047
2025-08-05,551.39,555.84,549.9,554.11,15338
2025-08-06,558.98,569.19,555.43,565.07,32434
2025-08-07,562.09,577.18,557.35,572.09,42494
2025-08-08,572.37,587.82,566.66,582.92,15615
2025-08-11,588.66,608.24,583.92,600.68,41669
2025-08-12,599.2,607.14,592.35,601.82,48470
2025-08-13,598.67,611.16,597.84,607.08,42691
2025-08-14,604.63,609.38,587.18,595.41,41350
2025-08-15,599.25,602.04,581.85,589.07,5796
2025-08-18,587.13,592.14,576.84,581.39,36429
2025-08-19,586.15,592.89,583.54,588.7,27027
2025-08-20,586.21,593.07,571.86,575.31,23520
2025-08-21,580.37,589.24,575.37,581.52,36265
2025-08-22,576.35,579.95,574.02,577.9,5773
2025-08-25,580.09,591.02,577.75,590.09,45874
2025-08-26,584.58,586.42,572.7,578.82,12241
2025-08-27,574.33,576.57,569.55,575.66,28940
2025-08-28,576.85,579.01,568.8,571.13,41954
2025-08-29,574.6,575.23,559.8,566.05,43442
2025-09-01,566.0,569.65,563.37,569.31,46008
2025-09-02,568.37,574.38,566.28,571.8,47209
2025-09-03,568.03,583.55,562.78,576.67,41819
2025-09-04,579.62,589.75,579.54,584.39,18128
2025-09-05,587.7,594.42,582.8,589.76,37591
2025-09-08,585.55,598.31,577.52,592.47,8580
2025-09-09,590.56,602.82,590.27,602.28,22245
2025-09-10,600.11,612.95,595.46,605.04,33963
2025-09-11,607.7,622.74,598.72,616.53,38231
2025-09-12,620.22,623.74,608.94,616.12,22376
2025-09-15,621.95,623.6,603.59,611.43,45315
2025-09-16,613.09,613.26,608.61,610.61,4566
2025-09-17,611.66,625.44,605.66,620.91,41169
2025-09-18,616.73,618.56,611.39,618.15,43869
2025-09-19,615.45,630.29,613.03,625.61,48247
2025-09-22,623.62,634.88,616.08,632.02,37067
2025-09-23,627.56,636.22,620.51,629.83,29121
2025-09-24,634.78,643.92,628.6,635.64,39613
2025-09-25,629.95,641.38,623.6,638.78,48105
2025-09-26,638.03,659.57,633.84,652.25,27418
2025-09-29,655.39,661.17,638.96,648.45,26107
2025-09-30,652.87,662.47,635.59,642.39,18461
2025-10-01,646.43,655.48,637.64,643.38,5046
2025-10-02,648.97,654.44,637.22,642.4,20390
2025-10-03,645.39,656.3,643.88,655.05,21864
2025-10-06,650.45,650.6,633.5,641.2,16305
2025-10-07,640.19,645.04,623.54,630.59,48196
2025-10-08,634.54,652.11,633.14,643.36,34700
2025-10-09,648.82,650.06,638.15,646.55,12113
2025-10-10,651.54,657.3,651.47,651.97,38222
2025-10-13,657.37,672.79,653.39,666.68,11596
2025-10-14,668.31,669.84,653.3,660.06,24918
2025-10-15,664.83,684.97,663.39,678.17,33285
2025-10-16,672.97,688.52,672.13,688.04,27610
2025-10-17,689.46,701.25,685.41,693.31,4822
2025-10-20,694.35,716.32,693.61,706.53,19869
2025-10-21,709.24,720.35,699.62,719.97,5560
2025-10-22,724.88,729.57,718.45,719.43,45583
2025-10-23,721.82,737.72,717.51,736.85,21716
2025-10-24,737.5,744.54,734.42,738.91,35894
2025-10-27,743.49,755.38,738.89,746.17,24472
2025-10-28,745.07,748.37,738.51,747.98,26442
2025-10-29,748.32,758.14,739.91,753.49,6989
2025-10-30,755.76,757.37,750.29,754.74,34427
2025-10-31,761.48,770.48,747.94,755.64,41650
2025-11-03,761.93,767.7,740.2,749.35,32785
2025-11-04,756.1,774.03,754.23,771.67,22334
2025-11-05,764.78,775.24,753.85,765.59,48030
