date,open,high,low,close,volume
2025-02-28,288.94,295.08,284.87,293.98,18306
2025-03-03,292.84,294.48,290.25,292.71,4804
2025-03-04,290.89,293.43,290.74,291.74,30716
2025-03-05,291.45,294.36,291.38,291.58,43828
2025-03-06,293.8,296.88,290.1,296.72,7153
2025-03-07,298.94,299.14,294.49,295.62,26188
2025-03-10,298.11,303.79,296.33,302.05,16022
2025-03-11,303.93,304.81,298.8,300.47,44305
2025-03-12,301.57,305.69,301.52,302.57,32441
2025-03-13,303.66,303.72,299.88,301.46,48430
2025-03-14,299.99,306.34,296.68,303.88,34353
2025-03-17,306.26,306.87,301.0,304.58,29580
2025-03-18,307.29,314.1,305.47,311.37,15693
2025-03-19,308.52,310.38,302.09,304.31,4074
2025-03-20,302.64,302.73,293.07,297.35,20386
2025-03-21,296.31,298.59,295.74,296.71,4394
2025-03-24,297.22,304.33,292.82,300.34,21327
2025-03-25,301.24,302.75,299.61,302.74,45366
2025-03-26,303.65,306.48,297.41,300.88,34390
2025-03-27,302.18,303.82,301.1,303.06,9446
2025-03-28,300.59,300.74,294.66,298.32,41029
2025-03-31,296.29,298.91,292.92,293.49,36724
2025-04-01,295.96,297.98,294.65,297.55,9734
2025-04-02,299.91,301.98,298.39,299.56,5511
2025-04-03,300.03,305.74,297.7,301.57,20675
2025-04-04,303.31,308.99,302.34,307.48,38293
2025-04-07,308.0,308.84,303.31,304.97,47592
2025-04-08,304.15,309.07,300.05,308.13,48201
2025-04-09,310.18,316.99,309.08,314.51,41416
2025-04-10,316.8,320.09,313.06,314.39,31040
2025-04-11,311.57,315.54,304.96,309.41,12675
2025-04-14,312.21,318.9,312.1,315.97,12389
2025-04-15,314.29,322.79,312.02,320.78,45281
2025-04-16,320.64,320.94,318.35,319.31,46905
2025-04-17,316.85,327.57,314.16,324.15,13228
2025-04-18,321.99,331.22,320.39,327.69,21105
2025-04-21,330.65,342.57,330.15,338.15,8145
2025-04-22,338.23,343.97,337.74,342.07,44405
2025-04-23,338.79,342.27,336.26,339.51,32987
2025-04-24,338.66,346.5,333.7,344.56,38620
2025-04-25,346.77,351.37,341.22,341.39,49586
2025-04-28,344.37,345.84,341.61,345.26,42841
2025-04-29,342.6,346.38,338.8,342.6,46547
2025-04-30,341.85,351.48,338.31,347.64,22075
2025-05-01,349.94,352.34,347.46,348.32,29625
2025-05-02,350.95,354.88,342.16,346.81,42244
2025-05-05,345.16,346.79,339.16,343.82,15651
2025-05-06,341.0,344.91,335.33,340.0,44435
2025-05-07,336.82,343.2,334.84,342.76,25148
2025-05-08,342.08,342.65,334.46,338.86,40812
2025-05-09,340.13,343.3,339.27,342.38,34405
2025-05-12,345.45,348.95,341.76,342.7,21639
2025-05-13,339.79,342.7,335.39,340.05,18111
2025-05-14,342.84,345.62,338.14,341.38,40633
2025-05-15,340.78,350.13,340.77,345.39,16478
2025-05-16,345.81,356.11,344.13,351.96,31073
2025-05-19,350.76,359.0,347.55,356.67,38080
2025-05-20,355.22,361.83,349.89,358.26,29222
2025-05-21,360.16,362.06,357.59,359.18,47260
2025-05-22,359.49,362.7,355.98,360.47,20997
2025-05-23,357.69,362.05,356.21,359.11,13302
2025-05-26,357.35,363.08,352.83,359.11,25217
2025-05-27,357.06,360.67,352.4,359.78,18512
2025-05-28,361.97,362.35,352.81,355.65,6784
2025-05-29,355.72,358.02,349.16,350.68,20837
2025-05-30,350.9,360.29,349.6,356.1,28568
2025-06-02,354.56,358.21,352.91,358.17,33221
2025-06-03,361.14,361.93,358.46,359.13,18845
2025-06-04,357.4,362.72,353.49,355.38,41612
2025-06-05,353.22,360.06,350.04,354.9,12847
2025-06-06,354.38,355.5,352.48,354.66,39174
2025-06-09,351.95,360.03,351.25,355.45,38985
2025-06-10,353.84,355.95,349.11,354.36,4093
2025-06-11,356.32,363.76,353.52,362.89,12182
2025-06-12,363.47,365.92,362.83,363.03,23501
2025-06-13,364.5,369.63,361.23,363.51,11781
2025-06-16,362.5,366.37,359.54,362.92,20905
2025-06-17,360.7,363.78,358.9,360.78,39548
2025-06-18,364.08,364.54,356.33,357.53,41633
2025-06-19,357.28,360.0,351.39,355.05,29503
2025-06-20,357.95,363.23,353.29,362.71,30978
2025-06-23,363.3,367.51,355.57,356.56,40957
2025-06-24,356.24,360.21,346.3,350.99,21611
2025-06-25,349.77,354.59,348.45,352.01,20030
2025-06-26,355.48,362.32,354.42,357.05,23987
2025-06-27,358.03,361.82,356.82,360.36,19737
2025-06-30,358.4,363.05,351.93,356.57,46886
2025-07-01,355.65,360.66,355.39,359.76,32958
2025-07-02,362.43,368.78,358.3,364.33,20493
2025-07-03,362.68,365.07,354.6,356.71,41767
2025-07-04,359.47,363.05,354.99,362.76,18016
2025-07-07,361.89,368.37,359.53,366.22,38260
2025-07-08,365.5,373.01,361.94,370.47,16026
2025-07-09,369.89,371.58,365.84,366.01,39027
2025-07-10,364.23,365.02,362.44,364.61,21299
2025-07-11,363.62,372.31,362.0,367.36,22689
2025-07-14,366.42,375.26,361.95,374.41,27017
2025-07-15,376.95,384.19,374.57,378.99,18489
2025-07-16,380.86,385.79,374.66,377.93,16742
2025-07-17,379.85,385.34,379.22,381.18,31359
2025-07-18,384.38,388.11,383.87,385.87,25693
2025-07-21,386.18,391.74,382.24,388.18,14060
2025-07-22,388.92,399.22,383.64,397.53,6765
2025-07-23,397.14,410.74,393.43,404.76,32836
2025-07-24,405.14,418.99,403.12,414.61,16793
2025-07-25,415.42,421.48,405.62,411.33,38091
2025-07-28,413.43,425.45,409.82,419.59,32609
2025-07-29,417.36,427.02,416.79,420.77,23350
2025-07-30,423.86,436.15,419.1,433.75,3972
2025-07-31,437.74,438.2,425.19,431.27,39102
2025-08-01,430.41,435.33,424.72,426.61,27306
2025-08-04,429.43,430.77,422.57,422.78,8183
2025-08-05,425.64,430.27,417.83,418.67,6502
2025-08-06,416.98,421.15,414.77,420.2,32100
2025-08-07,420.21,427.71,419.0,425.56,25258
2025-08-08,426.77,433.69,424.58,430.55,13606
2025-08-11,430.0,433.59,421.06,422.44,22392
2025-08-12,419.27,425.51,415.37,422.0,8057
2025-08-13,421.1,432.36,418.43,429.44,11686
2025-08-14,425.8,431.38,422.28,428.68,10894
2025-08-15,426.94,437.74,424.13,433.71,26641
2025-08-18,432.2,433.28,426.27,429.13,16669
2025-08-19,433.03,441.7,428.85,439.92,23282
2025-08-20,437.78,448.84,434.89,442.99,45309
2025-08-21,444.56,453.93,442.35,451.74,29459
2025-08-22,451.88,456.84,448.27,455.82,38296
2025-08-25,458.13,459.82,448.61,450.07,21253
2025-08-26,445.97,447.64,437.03,443.46,38068
2025-08-27,443.77,451.22,438.28,444.72,25464
2025-08-28,447.62,448.22,441.25,446.96,17982
2025-08-29,447.26,447.69,443.12,444.58,37656
2025-09-01,444.46,448.92,440.76,446.8,41556
2025-09-02,444.07,447.56,438.1,444.54,25440
2025-09-03,444.79,451.92,438.91,447.63,27833
2025-09-04,446.4,455.22,439.88,450.38,7588
2025-09-05,450.62,452.38,445.79,447.7,37784
2025-09-08,444.95,458.63,438.86,453.0,39271
2025-09-09,455.93,462.66,447.28,450.76,37455
2025-09-10,447.29,454.54,440.72,452.83,33399
2025-09-11,450.44,459.27,445.96,457.81,48302
2025-09-12,455.44,461.71,448.04,452.09,31369
2025-09-15,450.26,454.56,448.92,452.42,38476
2025-09-16,451.33,463.08,448.76,456.38,5797
2025-09-17,457.35,466.95,452.99,466.11,38165
2025-09-18,469.68,476.26,461.77,462.66,11958
2025-09-19,458.85,459.91,450.54,454.08,25432
2025-09-22,456.94,463.02,449.04,453.36,28331
2025-09-23,452.77,462.12,449.13,461.37,41249
2025-09-24,465.28,474.64,463.58,468.06,3037
2025-09-25,472.74,477.13,468.65,470.2,45039
2025-09-26,468.02,479.09,461.26,472.78,27580
2025-09-29,474.14,474.42,468.11,469.01,19458
2025-09-30,467.97,473.23,462.88,467.18,17671
2025-10-01,465.77,471.35,460.89,467.61,25599
2025-10-02,464.57,470.45,461.7,462.07,44600
2025-10-03,466.13,471.86,459.47,468.3,35607
2025-10-06,471.88,475.41,466.42,475.09,32592
2025-10-07,473.23,479.73,467.56,478.11,33624
2025-10-08,482.83,489.36,476.37,477.73,25621
2025-10-09,478.24,480.97,474.68,479.56,41246
2025-10-10,479.96,485.5,470.7,473.82,18663
2025-10-13,476.62,482.63,463.09,469.77,31339
2025-10-14,471.24,487.45,465.11,481.26,17036
2025-10-15,480.17,497.82,478.45,490.92,47846
2025-10-16,493.92,507.06,492.69,500.25,48086
2025-10-17,503.67,515.55,501.18,510.07,44701
2025-10-20,511.26,514.75,498.45,504.15,4200
2025-10-21,502.43,512.25,497.11,511.04,10028
2025-10-22,506.01,513.29,505.31,512.15,49600
2025-10-23,516.63,525.7,511.26,522.52,21219
2025-10-24,522.89,538.59,522.38,534.24,49075
2025-10-27,533.62,535.57,526.63,534.63,3431
2025-10-28,533.19,536.58,532.13,532.75,5046
2025-10-29,532.26,534.72,517.57,525.32,30662
2025-10-30,525.95,532.31,520.81,527.79,49879
2025-10-31,532.26,542.59,524.67,541.31,3759
2025-11-03,539.12,546.63,528.48,531.23,40440
2025-11-04,535.95,544.42,532.05,544.02,6483
2025-11-05,539.19,547.02,529.35,535.79,8584
