date,open,high,low,close,volume
2025-03-26,303.26,305.81,301.62,302.15,12876
2025-03-27,304.83,308.88,303.0,305.38,5752
2025-03-28,302.9,307.86,301.93,303.96,12600
2025-03-31,305.37,309.05,301.66,308.86,39204
2025-04-01,307.79,317.83,304.17,314.43,38065
2025-04-02,312.01,322.86,309.1,318.57,14588
2025-04-03,321.09,322.3,316.74,317.37,33063
2025-04-04,316.14,319.86,314.37,314.85,30009
2025-04-07,316.64,325.66,313.18,322.39,37970
2025-04-08,325.16,328.95,320.44,323.13,43181
2025-04-09,323.87,328.55,319.16,327.36,3104
2025-04-10,326.97,331.85,325.81,331.01,33987
2025-04-11,331.95,336.34,328.5,332.69,12443
2025-04-14,331.66,339.19,329.36,338.11,31203
2025-04-15,339.61,340.46,335.0,337.85,42030
2025-04-16,337.49,339.36,333.4,333.51,46554
2025-04-17,332.72,339.8,329.38,338.35,4122
2025-04-18,338.65,349.26,335.26,345.77,15031
2025-04-21,345.57,348.17,337.07,340.6,41598
2025-04-22,338.77,344.26,337.06,343.14,8471
2025-04-23,346.44,354.63,346.17,350.83,45414
2025-04-24,349.91,353.29,341.21,344.99,35892
2025-04-25,346.98,348.81,338.79,343.71,6973
2025-04-28,340.52,340.63,339.09,339.48,29596
2025-04-29,342.15,345.6,340.41,343.38,6069
2025-04-30,340.98,343.17,339.3,339.7,17992
2025-05-01,342.61,344.99,339.09,343.23,34036
2025-05-02,346.29,350.15,342.35,349.15,44475
2025-05-05,347.9,354.24,346.94,349.12,42069
2025-05-06,345.69,355.44,345.12,352.12,30430
2025-05-07,353.72,359.92,348.62,357.41,24650
2025-05-08,354.96,360.92,350.21,356.83,46313
2025-05-09,357.49,358.8,356.17,357.69,23158
2025-05-12,358.87,364.49,355.47,359.21,12299
2025-05-13,358.31,362.14,350.26,353.82,17616
2025-05-14,353.11,354.63,344.93,347.91,8304
2025-05-15,347.34,348.15,339.59,342.4,9810
2025-05-16,344.59,348.22,343.62,346.02,42658
2025-05-19,344.66,354.7,344.59,351.99,30103
2025-05-20,353.09,356.82,348.05,355.25,49796
2025-05-21,353.67,358.66,351.02,352.29,41764
2025-05-22,352.28,356.5,351.86,355.35,42890
2025-05-23,357.16,365.52,356.74,363.27,9408
2025-05-26,364.87,367.87,360.09,363.74,36462
2025-05-27,364.11,366.24,358.61,359.43,12044
2025-05-28,359.93,364.58,354.8,360.87,42447
2025-05-29,362.34,364.16,357.18,360.31,24875
2025-05-30,361.37,369.78,356.94,368.2,43772
2025-06-02,371.53,379.55,368.75,375.01,17331
2025-06-03,375.27,381.27,371.83,376.34,16189
2025-06-04,378.35,383.38,374.12,378.11,21173
2025-06-05,378.84,382.11,372.81,373.47,21885
2025-06-06,376.55,380.07,375.38,378.46,41528
2025-06-09,377.82,380.36,371.0,373.66,8563
2025-06-10,377.25,377.34,373.43,376.14,23758
2025-06-11,378.74,383.39,373.15,378.4,19276
2025-06-12,376.03,384.47,372.53,379.1,11230
2025-06-13,378.9,382.59,369.98,372.04,20382
2025-06-16,370.35,374.18,365.55,372.69,28920
2025-06-17,369.14,375.61,368.14,371.55,23696
2025-06-18,372.92,373.75,363.2,368.3,9620
2025-06-19,366.62,374.61,363.24,373.74,46221
2025-06-20,375.38,375.42,370.42,374.96,6346
2025-06-23,373.59,373.84,370.1,370.24,21864
2025-06-24,368.32,377.67,367.11,374.14,33406
2025-06-25,376.8,379.65,368.2,370.25,27894
2025-06-26,372.87,375.87,366.94,367.27,8872
2025-06-27,365.37,367.22,363.89,366.72,7780
2025-06-30,368.55,373.14,367.16,367.87,38404
2025-07-01,365.41,368.37,360.34,366.09,44004
2025-07-02,369.48,370.78,363.36,364.91,37650
2025-07-03,362.25,368.86,357.7,364.17,15377
2025-07-04,365.19,368.92,362.06,365.5,7897
2025-07-07,362.55,366.12,355.52,358.71,3429
2025-07-08,356.33,356.56,350.64,354.4,19599
2025-07-09,354.7,366.41,354.06,362.23,47439
2025-07-10,360.84,365.15,359.16,362.06,16922
2025-07-11,365.06,373.74,359.97,369.57,14447
2025-07-14,370.85,373.8,366.48,371.2,44387
2025-07-15,368.52,373.42,364.86,365.49,23676
2025-07-16,367.03,374.37,366.57,373.65,34137
2025-07-17,377.25,386.28,373.78,381.32,9185
2025-07-18,380.93,385.02,376.32,377.94,42736
2025-07-21,380.05,387.49,376.9,384.54,4981
2025-07-22,382.25,383.32,378.48,378.96,23247
2025-07-23,379.17,379.37,371.0,375.51,16669
2025-07-24,375.64,380.83,374.8,380.3,10938
2025-07-25,381.76,389.85,378.79,388.66,25781
2025-07-28,386.77,387.71,386.29,387.34,17058
2025-07-29,383.66,384.15,380.52,381.08,46807
2025-07-30,377.73,383.02,372.09,382.81,27130
2025-07-31,380.48,381.96,372.94,374.46,10528
2025-08-01,373.39,382.86,368.62,381.28,35594
2025-08-04,381.48,389.2,377.58,387.59,33049
2025-08-05,386.19,392.51,382.98,387.67,49694
2025-08-06,390.86,397.02,388.15,394.8,16317
2025-08-07,397.72,398.09,392.16,396.33,39362
2025-08-08,399.31,408.93,394.14,407.12,14175
2025-08-11,405.18,409.23,393.76,399.76,23650
2025-08-12,396.28,399.7,388.22,389.45,28775
2025-08-13,393.29,401.88,390.91,398.97,12227
2025-08-14,396.14,401.3,389.14,391.92,38133
2025-08-15,390.72,393.04,385.51,390.4,8121
2025-08-18,393.85,396.93,386.52,391.63,46374
2025-08-19,388.39,392.4,385.4,389.56,3960
2025-08-20,393.35,400.47,389.4,398.07,34408
2025-08-21,397.29,405.65,391.71,403.57,31402
2025-08-22,406.81,411.99,403.22,406.78,45111
2025-08-25,404.27,410.54,401.87,409.25,42790
2025-08-26,410.79,416.93,409.09,414.8,41196
2025-08-27,415.1,416.98,405.34,410.11,14420
2025-08-28,406.2,407.28,397.14,401.12,21156
2025-08-29,403.83,413.45,401.79,408.64,30666
2025-09-01,407.3,410.92,402.84,408.54,24594
2025-09-02,407.08,411.65,396.94,402.15,26028
2025-09-03,404.12,408.72,401.4,402.88,20887
2025-09-04,404.8,407.45,398.0,398.84,44716
2025-09-05,395.86,396.25,392.0,392.57,43918
2025-09-08,389.82,393.01,377.72,382.32,18328
2025-09-09,383.21,384.99,379.85,384.14,19361
2025-09-10,386.69,387.51,383.63,387.4,42102
2025-09-11,384.8,386.81,377.54,378.37,6021
2025-09-12,379.51,389.48,374.44,384.84,40195
2025-09-15,386.37,391.88,383.82,388.88,8882
2025-09-16,390.09,394.61,387.8,388.53,4902
2025-09-17,391.86,392.78,383.77,389.19,24323
2025-09-18,391.3,391.53,381.66,387.02,40478
2025-09-19,387.34,395.24,384.32,390.78,45119
2025-09-22,390.52,397.69,389.74,393.5,33317
2025-09-23,394.19,401.15,392.16,395.63,39298
2025-09-24,398.42,405.17,393.32,400.36,13494
2025-09-25,397.57,411.46,397.12,405.49,16698
2025-09-26,402.0,406.76,393.83,395.66,45600
2025-09-29,397.65,404.96,397.54,401.38,38188
2025-09-30,401.83,407.06,401.36,404.3,40221
2025-10-01,404.63,409.63,397.58,399.28,15999
2025-10-02,401.44,411.91,400.73,409.55,16709
2025-10-03,407.9,413.44,407.09,407.38,49029
2025-10-06,404.14,409.06,394.3,399.12,43623
2025-10-07,401.12,403.7,396.52,400.57,7590
2025-10-08,400.55,412.83,396.1,407.67,18233
2025-10-09,407.0,408.66,398.41,400.99,27044
2025-10-10,397.83,399.03,393.1,394.89,36973
2025-10-13,391.43,396.28,387.34,394.53,14271
2025-10-14,395.16,397.37,392.44,392.46,47424
2025-10-15,392.84,398.66,392.78,396.03,22001
2025-10-16,399.37,400.38,396.06,399.29,6515
2025-10-17,400.02,403.9,398.4,398.87,47650
2025-10-20,398.65,408.58,395.98,405.74,38451
2025-10-21,404.4,408.22,400.02,404.26,48734
2025-10-22,406.67,408.02,405.58,407.53,16316
2025-10-23,405.87,411.01,399.22,400.82,26130
2025-10-24,402.81,413.63,401.16,410.97,38624
2025-10-27,407.07,420.43,405.38,414.94,19921
2025-10-28,416.6,425.24,414.43,424.49,49913
2025-10-29,425.29,434.91,421.4,432.22,8346
2025-10-30,428.65,434.58,416.49,421.56,10585
2025-10-31,418.48,420.45,411.74,417.09,16492
2025-11-03,414.17,418.81,403.71,409.38,26383
2025-11-04,408.57,413.28,402.98,412.77,15698
2025-11-05,414.27,424.38,409.57,422.39,45721
